Vivado Simulator 2020.2
Time resolution is 1 ps
[GEN] write: 0, addr: 012, wdata: 5f, rdata:xx
[DRV] write: 0, addr: 012, wdata: 5f, rdata:xx
[MON] write: 0, addr: 012, wdata: 5f, rdata:51
[SCB] write: 0, addr: 012, wdata: 5f, rdata:51
rdata : 51 == trans.rdata : 51 [pass!!!]
[GEN] write: 1, addr: 011, wdata: 12, rdata:xx
[DRV] write: 1, addr: 011, wdata: 12, rdata:xx
[MON] write: 1, addr: 011, wdata: 12, rdata:12
[SCB] write: 1, addr: 011, wdata: 12, rdata:12
[GEN] write: 1, addr: 010, wdata: 5b, rdata:xx
[DRV] write: 1, addr: 010, wdata: 5b, rdata:xx
[MON] write: 1, addr: 010, wdata: 5b, rdata:5b
[SCB] write: 1, addr: 010, wdata: 5b, rdata:5b
[GEN] write: 0, addr: 00d, wdata: 3c, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 3c, rdata:xx
[MON] write: 0, addr: 00d, wdata: 3c, rdata:12
[SCB] write: 0, addr: 00d, wdata: 3c, rdata:12
rdata : 12 == trans.rdata : 12 [pass!!!]
[GEN] write: 0, addr: 011, wdata: 05, rdata:xx
[DRV] write: 0, addr: 011, wdata: 05, rdata:xx
[MON] write: 0, addr: 011, wdata: 05, rdata:12
[SCB] write: 0, addr: 011, wdata: 05, rdata:12
rdata : 12 == trans.rdata : 12 [pass!!!]
[GEN] write: 1, addr: 00f, wdata: 0c, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 0c, rdata:xx
[MON] write: 1, addr: 00f, wdata: 0c, rdata:0c
[SCB] write: 1, addr: 00f, wdata: 0c, rdata:0c
[GEN] write: 0, addr: 00c, wdata: 61, rdata:xx
[DRV] write: 0, addr: 00c, wdata: 61, rdata:xx
[MON] write: 0, addr: 00c, wdata: 61, rdata:4a
[SCB] write: 0, addr: 00c, wdata: 61, rdata:4a
rdata : 4a == trans.rdata : 4a [pass!!!]
[GEN] write: 1, addr: 00c, wdata: 1e, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 1e, rdata:xx
[MON] write: 1, addr: 00c, wdata: 1e, rdata:1e
[SCB] write: 1, addr: 00c, wdata: 1e, rdata:1e
[GEN] write: 1, addr: 013, wdata: 27, rdata:xx
[DRV] write: 1, addr: 013, wdata: 27, rdata:xx
[MON] write: 1, addr: 013, wdata: 27, rdata:27
[SCB] write: 1, addr: 013, wdata: 27, rdata:27
[GEN] write: 1, addr: 013, wdata: 19, rdata:xx
[DRV] write: 1, addr: 013, wdata: 19, rdata:xx
[MON] write: 1, addr: 013, wdata: 19, rdata:19
[SCB] write: 1, addr: 013, wdata: 19, rdata:19
[GEN] write: 1, addr: 012, wdata: 2c, rdata:xx
[DRV] write: 1, addr: 012, wdata: 2c, rdata:xx
[MON] write: 1, addr: 012, wdata: 2c, rdata:2c
[SCB] write: 1, addr: 012, wdata: 2c, rdata:2c
[GEN] write: 1, addr: 012, wdata: 07, rdata:xx
[DRV] write: 1, addr: 012, wdata: 07, rdata:xx
[MON] write: 1, addr: 012, wdata: 07, rdata:07
[SCB] write: 1, addr: 012, wdata: 07, rdata:07
[GEN] write: 1, addr: 013, wdata: 59, rdata:xx
[DRV] write: 1, addr: 013, wdata: 59, rdata:xx
[MON] write: 1, addr: 013, wdata: 59, rdata:59
[SCB] write: 1, addr: 013, wdata: 59, rdata:59
[GEN] write: 1, addr: 00d, wdata: 24, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 24, rdata:xx
[MON] write: 1, addr: 00d, wdata: 24, rdata:24
[SCB] write: 1, addr: 00d, wdata: 24, rdata:24
[GEN] write: 1, addr: 00b, wdata: 08, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 08, rdata:xx
[MON] write: 1, addr: 00b, wdata: 08, rdata:08
[SCB] write: 1, addr: 00b, wdata: 08, rdata:08
[GEN] write: 0, addr: 00c, wdata: 23, rdata:xx
[DRV] write: 0, addr: 00c, wdata: 23, rdata:xx
[MON] write: 0, addr: 00c, wdata: 23, rdata:1e
[SCB] write: 0, addr: 00c, wdata: 23, rdata:1e
rdata : 1e == trans.rdata : 1e [pass!!!]
[GEN] write: 1, addr: 00e, wdata: 04, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 04, rdata:xx
[MON] write: 1, addr: 00e, wdata: 04, rdata:04
[SCB] write: 1, addr: 00e, wdata: 04, rdata:04
[GEN] write: 1, addr: 010, wdata: 23, rdata:xx
[DRV] write: 1, addr: 010, wdata: 23, rdata:xx
[MON] write: 1, addr: 010, wdata: 23, rdata:23
[SCB] write: 1, addr: 010, wdata: 23, rdata:23
[GEN] write: 1, addr: 00c, wdata: 24, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 24, rdata:xx
[MON] write: 1, addr: 00c, wdata: 24, rdata:24
[SCB] write: 1, addr: 00c, wdata: 24, rdata:24
[GEN] write: 1, addr: 013, wdata: 2b, rdata:xx
[DRV] write: 1, addr: 013, wdata: 2b, rdata:xx
[MON] write: 1, addr: 013, wdata: 2b, rdata:2b
[SCB] write: 1, addr: 013, wdata: 2b, rdata:2b
[GEN] write: 1, addr: 00b, wdata: 36, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 36, rdata:xx
[MON] write: 1, addr: 00b, wdata: 36, rdata:36
[SCB] write: 1, addr: 00b, wdata: 36, rdata:36
[GEN] write: 1, addr: 00c, wdata: 39, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 39, rdata:xx
[MON] write: 1, addr: 00c, wdata: 39, rdata:39
[SCB] write: 1, addr: 00c, wdata: 39, rdata:39
[GEN] write: 0, addr: 00e, wdata: 63, rdata:xx
[DRV] write: 0, addr: 00e, wdata: 63, rdata:xx
[MON] write: 0, addr: 00e, wdata: 63, rdata:04
[SCB] write: 0, addr: 00e, wdata: 63, rdata:04
rdata : 04 == trans.rdata : 04 [pass!!!]
[GEN] write: 0, addr: 010, wdata: 35, rdata:xx
[DRV] write: 0, addr: 010, wdata: 35, rdata:xx
[MON] write: 0, addr: 010, wdata: 35, rdata:23
[SCB] write: 0, addr: 010, wdata: 35, rdata:23
rdata : 23 == trans.rdata : 23 [pass!!!]
[GEN] write: 1, addr: 012, wdata: 4e, rdata:xx
[DRV] write: 1, addr: 012, wdata: 4e, rdata:xx
[MON] write: 1, addr: 012, wdata: 4e, rdata:4e
[SCB] write: 1, addr: 012, wdata: 4e, rdata:4e
[GEN] write: 1, addr: 00b, wdata: 30, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 30, rdata:xx
[MON] write: 1, addr: 00b, wdata: 30, rdata:30
[SCB] write: 1, addr: 00b, wdata: 30, rdata:30
[GEN] write: 1, addr: 00c, wdata: 25, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 25, rdata:xx
[MON] write: 1, addr: 00c, wdata: 25, rdata:25
[SCB] write: 1, addr: 00c, wdata: 25, rdata:25
[GEN] write: 1, addr: 00e, wdata: 5b, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 5b, rdata:xx
[MON] write: 1, addr: 00e, wdata: 5b, rdata:5b
[SCB] write: 1, addr: 00e, wdata: 5b, rdata:5b
[GEN] write: 1, addr: 011, wdata: 10, rdata:xx
[DRV] write: 1, addr: 011, wdata: 10, rdata:xx
[MON] write: 1, addr: 011, wdata: 10, rdata:10
[SCB] write: 1, addr: 011, wdata: 10, rdata:10
[GEN] write: 1, addr: 00d, wdata: 26, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 26, rdata:xx
[MON] write: 1, addr: 00d, wdata: 26, rdata:26
[SCB] write: 1, addr: 00d, wdata: 26, rdata:26
[GEN] write: 0, addr: 00d, wdata: 17, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 17, rdata:xx
[MON] write: 0, addr: 00d, wdata: 17, rdata:26
[SCB] write: 0, addr: 00d, wdata: 17, rdata:26
rdata : 26 == trans.rdata : 26 [pass!!!]
[GEN] write: 1, addr: 011, wdata: 24, rdata:xx
[DRV] write: 1, addr: 011, wdata: 24, rdata:xx
[MON] write: 1, addr: 011, wdata: 24, rdata:24
[SCB] write: 1, addr: 011, wdata: 24, rdata:24
[GEN] write: 1, addr: 00c, wdata: 3f, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 3f, rdata:xx
[MON] write: 1, addr: 00c, wdata: 3f, rdata:3f
[SCB] write: 1, addr: 00c, wdata: 3f, rdata:3f
[GEN] write: 0, addr: 00d, wdata: 07, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 07, rdata:xx
[MON] write: 0, addr: 00d, wdata: 07, rdata:26
[SCB] write: 0, addr: 00d, wdata: 07, rdata:26
rdata : 26 == trans.rdata : 26 [pass!!!]
[GEN] write: 0, addr: 00d, wdata: 3a, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 3a, rdata:xx
[MON] write: 0, addr: 00d, wdata: 3a, rdata:26
[SCB] write: 0, addr: 00d, wdata: 3a, rdata:26
rdata : 26 == trans.rdata : 26 [pass!!!]
[GEN] write: 1, addr: 00d, wdata: 17, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 17, rdata:xx
[MON] write: 1, addr: 00d, wdata: 17, rdata:17
[SCB] write: 1, addr: 00d, wdata: 17, rdata:17
[GEN] write: 1, addr: 00f, wdata: 04, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 04, rdata:xx
[MON] write: 1, addr: 00f, wdata: 04, rdata:04
[SCB] write: 1, addr: 00f, wdata: 04, rdata:04
[GEN] write: 1, addr: 00e, wdata: 22, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 22, rdata:xx
[MON] write: 1, addr: 00e, wdata: 22, rdata:22
[SCB] write: 1, addr: 00e, wdata: 22, rdata:22
[GEN] write: 0, addr: 011, wdata: 27, rdata:xx
[DRV] write: 0, addr: 011, wdata: 27, rdata:xx
[MON] write: 0, addr: 011, wdata: 27, rdata:24
[SCB] write: 0, addr: 011, wdata: 27, rdata:24
rdata : 24 == trans.rdata : 24 [pass!!!]
[GEN] write: 1, addr: 013, wdata: 1b, rdata:xx
[DRV] write: 1, addr: 013, wdata: 1b, rdata:xx
[MON] write: 1, addr: 013, wdata: 1b, rdata:1b
[SCB] write: 1, addr: 013, wdata: 1b, rdata:1b
[GEN] write: 1, addr: 011, wdata: 1a, rdata:xx
[DRV] write: 1, addr: 011, wdata: 1a, rdata:xx
[MON] write: 1, addr: 011, wdata: 1a, rdata:1a
[SCB] write: 1, addr: 011, wdata: 1a, rdata:1a
[GEN] write: 0, addr: 012, wdata: 11, rdata:xx
[DRV] write: 0, addr: 012, wdata: 11, rdata:xx
[MON] write: 0, addr: 012, wdata: 11, rdata:4e
[SCB] write: 0, addr: 012, wdata: 11, rdata:4e
rdata : 4e == trans.rdata : 4e [pass!!!]
[GEN] write: 0, addr: 00d, wdata: 34, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 34, rdata:xx
[MON] write: 0, addr: 00d, wdata: 34, rdata:17
[SCB] write: 0, addr: 00d, wdata: 34, rdata:17
rdata : 17 == trans.rdata : 17 [pass!!!]
[GEN] write: 1, addr: 00d, wdata: 26, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 26, rdata:xx
[MON] write: 1, addr: 00d, wdata: 26, rdata:26
[SCB] write: 1, addr: 00d, wdata: 26, rdata:26
[GEN] write: 1, addr: 00c, wdata: 40, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 40, rdata:xx
[MON] write: 1, addr: 00c, wdata: 40, rdata:40
[SCB] write: 1, addr: 00c, wdata: 40, rdata:40
[GEN] write: 1, addr: 011, wdata: 48, rdata:xx
[DRV] write: 1, addr: 011, wdata: 48, rdata:xx
[MON] write: 1, addr: 011, wdata: 48, rdata:48
[SCB] write: 1, addr: 011, wdata: 48, rdata:48
[GEN] write: 1, addr: 010, wdata: 5a, rdata:xx
[DRV] write: 1, addr: 010, wdata: 5a, rdata:xx
[MON] write: 1, addr: 010, wdata: 5a, rdata:5a
[SCB] write: 1, addr: 010, wdata: 5a, rdata:5a
[GEN] write: 0, addr: 010, wdata: 5f, rdata:xx
[DRV] write: 0, addr: 010, wdata: 5f, rdata:xx
[MON] write: 0, addr: 010, wdata: 5f, rdata:5a
[SCB] write: 0, addr: 010, wdata: 5f, rdata:5a
rdata : 5a == trans.rdata : 5a [pass!!!]
[GEN] write: 1, addr: 012, wdata: 50, rdata:xx
[DRV] write: 1, addr: 012, wdata: 50, rdata:xx
[MON] write: 1, addr: 012, wdata: 50, rdata:50
[SCB] write: 1, addr: 012, wdata: 50, rdata:50
[GEN] write: 1, addr: 00b, wdata: 28, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 28, rdata:xx
[MON] write: 1, addr: 00b, wdata: 28, rdata:28
[SCB] write: 1, addr: 00b, wdata: 28, rdata:28
[GEN] write: 1, addr: 00f, wdata: 28, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 28, rdata:xx
[MON] write: 1, addr: 00f, wdata: 28, rdata:28
[SCB] write: 1, addr: 00f, wdata: 28, rdata:28
[GEN] write: 1, addr: 00f, wdata: 1f, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 1f, rdata:xx
[MON] write: 1, addr: 00f, wdata: 1f, rdata:1f
[SCB] write: 1, addr: 00f, wdata: 1f, rdata:1f
[GEN] write: 1, addr: 011, wdata: 51, rdata:xx
[DRV] write: 1, addr: 011, wdata: 51, rdata:xx
[MON] write: 1, addr: 011, wdata: 51, rdata:51
[SCB] write: 1, addr: 011, wdata: 51, rdata:51
[GEN] write: 1, addr: 00d, wdata: 15, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 15, rdata:xx
[MON] write: 1, addr: 00d, wdata: 15, rdata:15
[SCB] write: 1, addr: 00d, wdata: 15, rdata:15
[GEN] write: 1, addr: 00e, wdata: 60, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 60, rdata:xx
[MON] write: 1, addr: 00e, wdata: 60, rdata:60
[SCB] write: 1, addr: 00e, wdata: 60, rdata:60
[GEN] write: 1, addr: 00c, wdata: 09, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 09, rdata:xx
[MON] write: 1, addr: 00c, wdata: 09, rdata:09
[SCB] write: 1, addr: 00c, wdata: 09, rdata:09
[GEN] write: 1, addr: 00c, wdata: 3d, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 3d, rdata:xx
[MON] write: 1, addr: 00c, wdata: 3d, rdata:3d
[SCB] write: 1, addr: 00c, wdata: 3d, rdata:3d
[GEN] write: 1, addr: 00c, wdata: 07, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 07, rdata:xx
[MON] write: 1, addr: 00c, wdata: 07, rdata:07
[SCB] write: 1, addr: 00c, wdata: 07, rdata:07
[GEN] write: 1, addr: 00b, wdata: 19, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 19, rdata:xx
[MON] write: 1, addr: 00b, wdata: 19, rdata:19
[SCB] write: 1, addr: 00b, wdata: 19, rdata:19
[GEN] write: 1, addr: 00f, wdata: 5e, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 5e, rdata:xx
[MON] write: 1, addr: 00f, wdata: 5e, rdata:5e
[SCB] write: 1, addr: 00f, wdata: 5e, rdata:5e
[GEN] write: 1, addr: 011, wdata: 43, rdata:xx
[DRV] write: 1, addr: 011, wdata: 43, rdata:xx
[MON] write: 1, addr: 011, wdata: 43, rdata:43
[SCB] write: 1, addr: 011, wdata: 43, rdata:43
[GEN] write: 1, addr: 00d, wdata: 4b, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 4b, rdata:xx
[MON] write: 1, addr: 00d, wdata: 4b, rdata:4b
[SCB] write: 1, addr: 00d, wdata: 4b, rdata:4b
[GEN] write: 1, addr: 013, wdata: 3c, rdata:xx
[DRV] write: 1, addr: 013, wdata: 3c, rdata:xx
[MON] write: 1, addr: 013, wdata: 3c, rdata:3c
[SCB] write: 1, addr: 013, wdata: 3c, rdata:3c
[GEN] write: 1, addr: 00d, wdata: 29, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 29, rdata:xx
[MON] write: 1, addr: 00d, wdata: 29, rdata:29
[SCB] write: 1, addr: 00d, wdata: 29, rdata:29
[GEN] write: 1, addr: 011, wdata: 0d, rdata:xx
[DRV] write: 1, addr: 011, wdata: 0d, rdata:xx
[MON] write: 1, addr: 011, wdata: 0d, rdata:0d
[SCB] write: 1, addr: 011, wdata: 0d, rdata:0d
[GEN] write: 1, addr: 00b, wdata: 35, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 35, rdata:xx
[MON] write: 1, addr: 00b, wdata: 35, rdata:35
[SCB] write: 1, addr: 00b, wdata: 35, rdata:35
[GEN] write: 1, addr: 013, wdata: 1a, rdata:xx
[DRV] write: 1, addr: 013, wdata: 1a, rdata:xx
[MON] write: 1, addr: 013, wdata: 1a, rdata:1a
[SCB] write: 1, addr: 013, wdata: 1a, rdata:1a
[GEN] write: 0, addr: 011, wdata: 27, rdata:xx
[DRV] write: 0, addr: 011, wdata: 27, rdata:xx
[MON] write: 0, addr: 011, wdata: 27, rdata:0d
[SCB] write: 0, addr: 011, wdata: 27, rdata:0d
rdata : 0d == trans.rdata : 0d [pass!!!]
[GEN] write: 1, addr: 00d, wdata: 27, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 27, rdata:xx
[MON] write: 1, addr: 00d, wdata: 27, rdata:27
[SCB] write: 1, addr: 00d, wdata: 27, rdata:27
[GEN] write: 1, addr: 012, wdata: 0a, rdata:xx
[DRV] write: 1, addr: 012, wdata: 0a, rdata:xx
[MON] write: 1, addr: 012, wdata: 0a, rdata:0a
[SCB] write: 1, addr: 012, wdata: 0a, rdata:0a
[GEN] write: 1, addr: 00d, wdata: 4a, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 4a, rdata:xx
[MON] write: 1, addr: 00d, wdata: 4a, rdata:4a
[SCB] write: 1, addr: 00d, wdata: 4a, rdata:4a
[GEN] write: 1, addr: 011, wdata: 3b, rdata:xx
[DRV] write: 1, addr: 011, wdata: 3b, rdata:xx
[MON] write: 1, addr: 011, wdata: 3b, rdata:3b
[SCB] write: 1, addr: 011, wdata: 3b, rdata:3b
[GEN] write: 0, addr: 010, wdata: 50, rdata:xx
[DRV] write: 0, addr: 010, wdata: 50, rdata:xx
[MON] write: 0, addr: 010, wdata: 50, rdata:5a
[SCB] write: 0, addr: 010, wdata: 50, rdata:5a
rdata : 5a == trans.rdata : 5a [pass!!!]
[GEN] write: 1, addr: 013, wdata: 3f, rdata:xx
[DRV] write: 1, addr: 013, wdata: 3f, rdata:xx
[MON] write: 1, addr: 013, wdata: 3f, rdata:3f
[SCB] write: 1, addr: 013, wdata: 3f, rdata:3f
[GEN] write: 1, addr: 012, wdata: 3b, rdata:xx
[DRV] write: 1, addr: 012, wdata: 3b, rdata:xx
[MON] write: 1, addr: 012, wdata: 3b, rdata:3b
[SCB] write: 1, addr: 012, wdata: 3b, rdata:3b
[GEN] write: 1, addr: 00c, wdata: 63, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 63, rdata:xx
[MON] write: 1, addr: 00c, wdata: 63, rdata:63
[SCB] write: 1, addr: 00c, wdata: 63, rdata:63
[GEN] write: 0, addr: 00b, wdata: 41, rdata:xx
[DRV] write: 0, addr: 00b, wdata: 41, rdata:xx
[MON] write: 0, addr: 00b, wdata: 41, rdata:35
[SCB] write: 0, addr: 00b, wdata: 41, rdata:35
rdata : 35 == trans.rdata : 35 [pass!!!]
[GEN] write: 1, addr: 00d, wdata: 51, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 51, rdata:xx
[MON] write: 1, addr: 00d, wdata: 51, rdata:51
[SCB] write: 1, addr: 00d, wdata: 51, rdata:51
[GEN] write: 1, addr: 012, wdata: 4c, rdata:xx
[DRV] write: 1, addr: 012, wdata: 4c, rdata:xx
[MON] write: 1, addr: 012, wdata: 4c, rdata:4c
[SCB] write: 1, addr: 012, wdata: 4c, rdata:4c
[GEN] write: 1, addr: 00f, wdata: 59, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 59, rdata:xx
[MON] write: 1, addr: 00f, wdata: 59, rdata:59
[SCB] write: 1, addr: 00f, wdata: 59, rdata:59
[GEN] write: 1, addr: 00b, wdata: 19, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 19, rdata:xx
[MON] write: 1, addr: 00b, wdata: 19, rdata:19
[SCB] write: 1, addr: 00b, wdata: 19, rdata:19
[GEN] write: 0, addr: 00e, wdata: 23, rdata:xx
[DRV] write: 0, addr: 00e, wdata: 23, rdata:xx
[MON] write: 0, addr: 00e, wdata: 23, rdata:60
[SCB] write: 0, addr: 00e, wdata: 23, rdata:60
rdata : 60 == trans.rdata : 60 [pass!!!]
[GEN] write: 1, addr: 012, wdata: 33, rdata:xx
[DRV] write: 1, addr: 012, wdata: 33, rdata:xx
[MON] write: 1, addr: 012, wdata: 33, rdata:33
[SCB] write: 1, addr: 012, wdata: 33, rdata:33
[GEN] write: 1, addr: 00e, wdata: 37, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 37, rdata:xx
[MON] write: 1, addr: 00e, wdata: 37, rdata:37
[SCB] write: 1, addr: 00e, wdata: 37, rdata:37
[GEN] write: 1, addr: 00f, wdata: 5e, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 5e, rdata:xx
[MON] write: 1, addr: 00f, wdata: 5e, rdata:5e
[SCB] write: 1, addr: 00f, wdata: 5e, rdata:5e
[GEN] write: 1, addr: 012, wdata: 39, rdata:xx
[DRV] write: 1, addr: 012, wdata: 39, rdata:xx
[MON] write: 1, addr: 012, wdata: 39, rdata:39
[SCB] write: 1, addr: 012, wdata: 39, rdata:39
[GEN] write: 1, addr: 00d, wdata: 25, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 25, rdata:xx
[MON] write: 1, addr: 00d, wdata: 25, rdata:25
[SCB] write: 1, addr: 00d, wdata: 25, rdata:25
[GEN] write: 1, addr: 011, wdata: 3b, rdata:xx
[DRV] write: 1, addr: 011, wdata: 3b, rdata:xx
[MON] write: 1, addr: 011, wdata: 3b, rdata:3b
[SCB] write: 1, addr: 011, wdata: 3b, rdata:3b
[GEN] write: 1, addr: 00f, wdata: 5f, rdata:xx
[DRV] write: 1, addr: 00f, wdata: 5f, rdata:xx
[MON] write: 1, addr: 00f, wdata: 5f, rdata:5f
[SCB] write: 1, addr: 00f, wdata: 5f, rdata:5f
[GEN] write: 1, addr: 010, wdata: 07, rdata:xx
[DRV] write: 1, addr: 010, wdata: 07, rdata:xx
[MON] write: 1, addr: 010, wdata: 07, rdata:07
[SCB] write: 1, addr: 010, wdata: 07, rdata:07
[GEN] write: 1, addr: 012, wdata: 3e, rdata:xx
[DRV] write: 1, addr: 012, wdata: 3e, rdata:xx
[MON] write: 1, addr: 012, wdata: 3e, rdata:3e
[SCB] write: 1, addr: 012, wdata: 3e, rdata:3e
[GEN] write: 1, addr: 00d, wdata: 23, rdata:xx
[DRV] write: 1, addr: 00d, wdata: 23, rdata:xx
[MON] write: 1, addr: 00d, wdata: 23, rdata:23
[SCB] write: 1, addr: 00d, wdata: 23, rdata:23
[GEN] write: 1, addr: 012, wdata: 4a, rdata:xx
[DRV] write: 1, addr: 012, wdata: 4a, rdata:xx
[MON] write: 1, addr: 012, wdata: 4a, rdata:4a
[SCB] write: 1, addr: 012, wdata: 4a, rdata:4a
[GEN] write: 1, addr: 00e, wdata: 39, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 39, rdata:xx
[MON] write: 1, addr: 00e, wdata: 39, rdata:39
[SCB] write: 1, addr: 00e, wdata: 39, rdata:39
[GEN] write: 0, addr: 00d, wdata: 1f, rdata:xx
[DRV] write: 0, addr: 00d, wdata: 1f, rdata:xx
[MON] write: 0, addr: 00d, wdata: 1f, rdata:23
[SCB] write: 0, addr: 00d, wdata: 1f, rdata:23
rdata : 23 == trans.rdata : 23 [pass!!!]
[GEN] write: 1, addr: 013, wdata: 03, rdata:xx
[DRV] write: 1, addr: 013, wdata: 03, rdata:xx
[MON] write: 1, addr: 013, wdata: 03, rdata:03
[SCB] write: 1, addr: 013, wdata: 03, rdata:03
[GEN] write: 0, addr: 00f, wdata: 08, rdata:xx
[DRV] write: 0, addr: 00f, wdata: 08, rdata:xx
[MON] write: 0, addr: 00f, wdata: 08, rdata:5f
[SCB] write: 0, addr: 00f, wdata: 08, rdata:5f
rdata : 5f == trans.rdata : 5f [pass!!!]
[GEN] write: 1, addr: 00b, wdata: 5b, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 5b, rdata:xx
[MON] write: 1, addr: 00b, wdata: 5b, rdata:5b
[SCB] write: 1, addr: 00b, wdata: 5b, rdata:5b
[GEN] write: 0, addr: 011, wdata: 0b, rdata:xx
[DRV] write: 0, addr: 011, wdata: 0b, rdata:xx
[MON] write: 0, addr: 011, wdata: 0b, rdata:3b
[SCB] write: 0, addr: 011, wdata: 0b, rdata:3b
rdata : 3b == trans.rdata : 3b [pass!!!]
[GEN] write: 1, addr: 00e, wdata: 4d, rdata:xx
[DRV] write: 1, addr: 00e, wdata: 4d, rdata:xx
[MON] write: 1, addr: 00e, wdata: 4d, rdata:4d
[SCB] write: 1, addr: 00e, wdata: 4d, rdata:4d
[GEN] write: 1, addr: 012, wdata: 39, rdata:xx
[DRV] write: 1, addr: 012, wdata: 39, rdata:xx
[MON] write: 1, addr: 012, wdata: 39, rdata:39
[SCB] write: 1, addr: 012, wdata: 39, rdata:39
[GEN] write: 0, addr: 012, wdata: 13, rdata:xx
[DRV] write: 0, addr: 012, wdata: 13, rdata:xx
[MON] write: 0, addr: 012, wdata: 13, rdata:39
[SCB] write: 0, addr: 012, wdata: 13, rdata:39
rdata : 39 == trans.rdata : 39 [pass!!!]
[GEN] write: 0, addr: 010, wdata: 36, rdata:xx
[DRV] write: 0, addr: 010, wdata: 36, rdata:xx
[MON] write: 0, addr: 010, wdata: 36, rdata:07
[SCB] write: 0, addr: 010, wdata: 36, rdata:07
rdata : 07 == trans.rdata : 07 [pass!!!]
[GEN] write: 1, addr: 00c, wdata: 51, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 51, rdata:xx
[MON] write: 1, addr: 00c, wdata: 51, rdata:51
[SCB] write: 1, addr: 00c, wdata: 51, rdata:51
[GEN] write: 1, addr: 013, wdata: 2f, rdata:xx
[DRV] write: 1, addr: 013, wdata: 2f, rdata:xx
[MON] write: 1, addr: 013, wdata: 2f, rdata:2f
[SCB] write: 1, addr: 013, wdata: 2f, rdata:2f
[GEN] write: 1, addr: 00c, wdata: 32, rdata:xx
[DRV] write: 1, addr: 00c, wdata: 32, rdata:xx
[MON] write: 1, addr: 00c, wdata: 32, rdata:32
[SCB] write: 1, addr: 00c, wdata: 32, rdata:32
[GEN] write: 1, addr: 012, wdata: 04, rdata:xx
[DRV] write: 1, addr: 012, wdata: 04, rdata:xx
[MON] write: 1, addr: 012, wdata: 04, rdata:04
[SCB] write: 1, addr: 012, wdata: 04, rdata:04
[GEN] write: 1, addr: 012, wdata: 56, rdata:xx
[DRV] write: 1, addr: 012, wdata: 56, rdata:xx
[MON] write: 1, addr: 012, wdata: 56, rdata:56
[SCB] write: 1, addr: 012, wdata: 56, rdata:56
[GEN] write: 1, addr: 00b, wdata: 03, rdata:xx
[DRV] write: 1, addr: 00b, wdata: 03, rdata:xx
[MON] write: 1, addr: 00b, wdata: 03, rdata:03
[SCB] write: 1, addr: 00b, wdata: 03, rdata:03
[GEN] write: 0, addr: 00e, wdata: 1c, rdata:xx
[DRV] write: 0, addr: 00e, wdata: 1c, rdata:xx
[MON] write: 0, addr: 00e, wdata: 1c, rdata:4d
[SCB] write: 0, addr: 00e, wdata: 1c, rdata:4d
